DOI,DID,yyyy,mm,dd,hh,min,timezone,xyear,LatDir,NSflag,LatD,LatM,LatS,LatDecimal,LongDir,EWflag,LongD,LongM,LongS,LongDecimal,altdepflag,altdep,Unit_altdep,sample type,Nuclide,Value type,Activity or MDA,Uncertainty_activity,Unit_activity,Nuclide,Value type,Activity or MDA,Uncertainty_activity,Unit_activity,sample_type2,name_river,river_code_MLT,Correction_Periods,Unit_Periods,Weight,Unit_Weight,SSA,Unit_SSA,Median_D50,Unit_Median,Site_Number
10.34355/CRiED.U.Tsukuba.00020,468,2013,4,18,12,0,JST,2013.296575,N,1,37,38,40,37.64444444,E,1,140,57,26,140.9572222,1,18.5,m,Suspended Matter,137Cs,=,"27,507 ",437 ,Bq kg-1,134Cs,=,"14,477 ",377 ,Bq kg-1,river,Mizunashi,W0700100004,51,Day,11.383 ,g,0.4753 ,m2 g-1,24.3 ,É m,15
10.34355/CRiED.U.Tsukuba.00020,469,2013,5,21,12,0,JST,2013.388128,N,1,37,38,40,37.64444444,E,1,140,57,26,140.9572222,1,18.5,m,Suspended Matter,137Cs,=,"25,492 ","1,220 ",Bq kg-1,134Cs,=,"12,754 ","1,063 ",Bq kg-1,river,Mizunashi,W0700100004,33,Day,11.843 ,g,0.2173 ,m2 g-1,25.3 ,É m,15
10.34355/CRiED.U.Tsukuba.00020,470,2013,6,18,12,0,JST,2013.463242,N,1,37,38,40,37.64444444,E,1,140,57,26,140.9572222,1,18.5,m,Suspended Matter,137Cs,=,"24,646 ",750 ,Bq kg-1,134Cs,=,"11,932 ",613 ,Bq kg-1,river,Mizunashi,W0700100004,28,Day,54.665 ,g,0.2779 ,m2 g-1,25.9 ,É m,15
10.34355/CRiED.U.Tsukuba.00020,471,2013,7,25,12,0,JST,2013.565753,N,1,37,38,40,37.64444444,E,1,140,57,26,140.9572222,1,18.5,m,Suspended Matter,137Cs,=,"24,936 ",859 ,Bq kg-1,134Cs,=,"13,176 ",723 ,Bq kg-1,river,Mizunashi,W0700100004,37,Day,24.686 ,g,0.3358 ,m2 g-1,20.8 ,É m,15
10.34355/CRiED.U.Tsukuba.00020,472,2013,8,8,12,0,JST,2013.602511,N,1,37,38,40,37.64444444,E,1,140,57,26,140.9572222,1,18.5,m,Suspended Matter,137Cs,=,"26,434 ",518 ,Bq kg-1,134Cs,=,"12,601 ",423 ,Bq kg-1,river,Mizunashi,W0700100004,14,Day,45.249 ,g,0.2983 ,m2 g-1,24.2 ,É m,15
10.34355/CRiED.U.Tsukuba.00020,473,2013,8,22,12,0,JST,2013.640868,N,1,37,38,40,37.64444444,E,1,140,57,26,140.9572222,1,18.5,m,Suspended Matter,137Cs,=,"23,237 ",284 ,Bq kg-1,134Cs,=,"10,742 ",230 ,Bq kg-1,river,Mizunashi,W0700100004,14,Day,6.182 ,g,0.3131 ,m2 g-1,23.3 ,É m,15
10.34355/CRiED.U.Tsukuba.00020,474,2013,9,11,12,0,JST,2013.694064,N,1,37,38,40,37.64444444,E,1,140,57,26,140.9572222,1,18.5,m,Suspended Matter,137Cs,=,"22,379 ",563 ,Bq kg-1,134Cs,=,"9,561 ",442 ,Bq kg-1,river,Mizunashi,W0700100004,20,Day,32.274 ,g,0.2891 ,m2 g-1,24.7 ,É m,15
10.34355/CRiED.U.Tsukuba.00020,475,2013,9,26,12,0,JST,2013.73516,N,1,37,38,40,37.64444444,E,1,140,57,26,140.9572222,1,18.5,m,Suspended Matter,137Cs,=,"18,047 ",350 ,Bq kg-1,134Cs,=,"8,420 ",292 ,Bq kg-1,river,Mizunashi,W0700100004,15,Day,9.546 ,g,0.4191 ,m2 g-1,16.7 ,É m,15
10.34355/CRiED.U.Tsukuba.00020,476,2013,10,30,12,0,JST,2013.829452,N,1,37,38,40,37.64444444,E,1,140,57,26,140.9572222,1,18.5,m,Suspended Matter,137Cs,=,"20,512 ",195 ,Bq kg-1,134Cs,=,"8,934 ",155 ,Bq kg-1,river,Mizunashi,W0700100004,34,Day,56.694 ,g,0.2566 ,m2 g-1,28.8 ,É m,15
10.34355/CRiED.U.Tsukuba.00020,477,2013,11,20,12,0,JST,2013.885388,N,1,37,38,40,37.64444444,E,1,140,57,26,140.9572222,1,18.5,m,Suspended Matter,137Cs,=,"29,358 ",751 ,Bq kg-1,134Cs,=,"11,955 ",576 ,Bq kg-1,river,Mizunashi,W0700100004,21,Day,4.978 ,g,0.3651 ,m2 g-1,19.7 ,É m,15
10.34355/CRiED.U.Tsukuba.00020,478,2013,12,23,12,0,JST,2013.976941,N,1,37,38,40,37.64444444,E,1,140,57,26,140.9572222,1,18.5,m,Suspended Matter,137Cs,=,"21,298 ",481 ,Bq kg-1,134Cs,=,"8,816 ",378 ,Bq kg-1,river,Mizunashi,W0700100004,33,Day,6.942 ,g,0.3378 ,m2 g-1,21.9 ,É m,15
10.34355/CRiED.U.Tsukuba.00020,479,2014,1,17,12,0,JST,2014.043836,N,1,37,38,40,37.64444444,E,1,140,57,26,140.9572222,1,18.5,m,Suspended Matter,137Cs,=,"25,578 ",503 ,Bq kg-1,134Cs,=,"10,133 ",375 ,Bq kg-1,river,Mizunashi,W0700100004,25,Day,2.496 ,g,0.2631 ,m2 g-1,25.4 ,É m,15
10.34355/CRiED.U.Tsukuba.00020,480,2014,2,26,12,0,JST,2014.151826,N,1,37,38,40,37.64444444,E,1,140,57,26,140.9572222,1,18.5,m,Suspended Matter,137Cs,=,"19,582 ",343 ,Bq kg-1,134Cs,=,"7,285 ",246 ,Bq kg-1,river,Mizunashi,W0700100004,40,Day,9.688 ,g,0.2843 ,m2 g-1,25.4 ,É m,15
10.34355/CRiED.U.Tsukuba.00020,481,2014,8,6,12,0,JST,2014.597032,N,1,37,38,40,37.64444444,E,1,140,57,26,140.9572222,1,18.5,m,Suspended Matter,137Cs,=,"14,437 ",282 ,Bq kg-1,134Cs,=,"4,975 ",197 ,Bq kg-1,river,Mizunashi,W0700100004,161,Day,80.397 ,g,0.2604 ,m2 g-1,27.3 ,É m,15
10.34355/CRiED.U.Tsukuba.00020,482,2014,9,9,12,0,JST,2014.688584,N,1,37,38,40,37.64444444,E,1,140,57,26,140.9572222,1,18.5,m,Suspended Matter,137Cs,=,"13,205 ",170 ,Bq kg-1,134Cs,=,"4,418 ",118 ,Bq kg-1,river,Mizunashi,W0700100004,34,Day,69.518 ,g,0.3104 ,m2 g-1,26.9 ,É m,15
10.34355/CRiED.U.Tsukuba.00020,483,2014,10,21,12,0,JST,2014.804795,N,1,37,38,40,37.64444444,E,1,140,57,26,140.9572222,1,18.5,m,Suspended Matter,137Cs,=,"9,027 ",167 ,Bq kg-1,134Cs,=,"3,165 ",119 ,Bq kg-1,river,Mizunashi,W0700100004,42,Day,39.666 ,g,0.2350 ,m2 g-1,29.5 ,É m,15
10.34355/CRiED.U.Tsukuba.00020,484,2014,12,4,12,0,JST,2014.924886,N,1,37,38,40,37.64444444,E,1,140,57,26,140.9572222,1,18.5,m,Suspended Matter,137Cs,=,"15,975 ",373 ,Bq kg-1,134Cs,=,"4,851 ",249 ,Bq kg-1,river,Mizunashi,W0700100004,44,Day,11.342 ,g,0.2764 ,m2 g-1,25.7 ,É m,15
10.34355/CRiED.U.Tsukuba.00020,485,2015,1,14,12,0,JST,2015.035616,N,1,37,38,40,37.64444444,E,1,140,57,26,140.9572222,1,18.5,m,Suspended Matter,137Cs,=,"13,824 ",442 ,Bq kg-1,134Cs,=,"4,304 ",289 ,Bq kg-1,river,Mizunashi,W0700100004,41,Day,3.171 ,g,0.3284 ,m2 g-1,22.5 ,É m,15
10.34355/CRiED.U.Tsukuba.00020,486,2011,8,31,12,0,JST,2011.665525,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"25,167 ",337 ,Bq kg-1,134Cs,=,"22,716 ",599 ,Bq kg-1,river,Hirose,W8202010048,30,Day,50.210 ,g,0.2194 ,m2 g-1,35.8 ,É m,16
10.34355/CRiED.U.Tsukuba.00020,487,2011,9,26,12,0,JST,2011.73516,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"13,010 ",341 ,Bq kg-1,134Cs,=,"11,483 ",580 ,Bq kg-1,river,Hirose,W8202010048,26,Day,83.840 ,g,0.2133 ,m2 g-1,37.7 ,É m,16
10.34355/CRiED.U.Tsukuba.00020,488,2012,2,24,12,0,JST,2012.146347,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"22,568 ",470 ,Bq kg-1,134Cs,=,"17,187 ",706 ,Bq kg-1,river,Hirose,W8202010048,27,Day,38.530 ,g,0.1987 ,m2 g-1,36.8 ,É m,16
10.34355/CRiED.U.Tsukuba.00020,489,2012,12,5,12,0,JST,2012.927626,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"7,405 ",315 ,Bq kg-1,134Cs,=,"3,904 ",290 ,Bq kg-1,river,Hirose,W8202010048,43,Day,3.419 ,g,0.3609 ,m2 g-1,32.2 ,É m,16
10.34355/CRiED.U.Tsukuba.00020,490,2012,12,19,12,0,JST,2012.965982,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"12,679 ",167 ,Bq kg-1,134Cs,=,"6,300 ",145 ,Bq kg-1,river,Hirose,W8202010048,14,Day,0.899 ,g,0.4158 ,m2 g-1,31.5 ,É m,16
10.34355/CRiED.U.Tsukuba.00020,491,2013,1,10,12,0,JST,2013.024658,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"6,471 ",255 ,Bq kg-1,134Cs,=,"3,669 ",245 ,Bq kg-1,river,Hirose,W8202010048,22,Day,0.472 ,g,0.3907 ,m2 g-1,37.9 ,É m,16
10.34355/CRiED.U.Tsukuba.00020,492,2013,1,22,12,0,JST,2013.057534,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"6,762 ",308 ,Bq kg-1,134Cs,=,"3,819 ",295 ,Bq kg-1,river,Hirose,W8202010048,12,Day,0.297 ,g,0.3088 ,m2 g-1,25.3 ,É m,16
10.34355/CRiED.U.Tsukuba.00020,493,2013,2,26,12,0,JST,2013.151826,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"11,047 ",421 ,Bq kg-1,134Cs,=,"6,012 ",402 ,Bq kg-1,river,Hirose,W8202010048,35,Day,0.270 ,g,0.3961 ,m2 g-1,33.7 ,É m,16
10.34355/CRiED.U.Tsukuba.00020,494,2013,4,18,12,0,JST,2013.296575,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"8,745 ",303 ,Bq kg-1,134Cs,=,"4,107 ",251 ,Bq kg-1,river,Hirose,W8202010048,51,Day,2.644 ,g,0.3650 ,m2 g-1,29.3 ,É m,16
10.34355/CRiED.U.Tsukuba.00020,495,2013,5,21,12,0,JST,2013.388128,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"5,896 ",180 ,Bq kg-1,134Cs,=,"2,749 ",153 ,Bq kg-1,river,Hirose,W8202010048,33,Day,2.325 ,g,0.2155 ,m2 g-1,29.0 ,É m,16
10.34355/CRiED.U.Tsukuba.00020,496,2013,6,18,12,0,JST,2013.463242,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"11,134 ",500 ,Bq kg-1,134Cs,=,"5,429 ",416 ,Bq kg-1,river,Hirose,W8202010048,28,Day,37.135 ,g,0.2650 ,m2 g-1,29.3 ,É m,16
10.34355/CRiED.U.Tsukuba.00020,497,2013,8,9,12,0,JST,2013.605251,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"10,299 ",366 ,Bq kg-1,134Cs,=,"4,635 ",294 ,Bq kg-1,river,Hirose,W8202010048,52,Day,80.609 ,g,0.2568 ,m2 g-1,27.2 ,É m,16
10.34355/CRiED.U.Tsukuba.00020,498,2013,8,23,12,0,JST,2013.643607,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"6,372 ",175 ,Bq kg-1,134Cs,=,"2,751 ",139 ,Bq kg-1,river,Hirose,W8202010048,14,Day,11.616 ,g,0.2195 ,m2 g-1,31.1 ,É m,16
10.34355/CRiED.U.Tsukuba.00020,499,2013,9,13,12,0,JST,2013.699543,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"6,445 ",250 ,Bq kg-1,134Cs,=,"3,015 ",207 ,Bq kg-1,river,Hirose,W8202010048,21,Day,37.222 ,g,0.2209 ,m2 g-1,31.0 ,É m,16
10.34355/CRiED.U.Tsukuba.00020,500,2013,9,27,12,0,JST,2013.7379,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"2,000 ",71 ,Bq kg-1,134Cs,=,814 ,56 ,Bq kg-1,river,Hirose,W8202010048,14,Day,26.328 ,g,0.2768 ,m2 g-1,26.7 ,É m,16
10.34355/CRiED.U.Tsukuba.00020,501,2013,10,31,12,0,JST,2013.832192,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"4,346 ",92 ,Bq kg-1,134Cs,=,"1,940 ",74 ,Bq kg-1,river,Hirose,W8202010048,34,Day,11.939 ,g,0.2491 ,m2 g-1,29.9 ,É m,16
10.34355/CRiED.U.Tsukuba.00020,502,2013,11,21,12,0,JST,2013.888128,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"4,423 ",114 ,Bq kg-1,134Cs,=,"2,018 ",91 ,Bq kg-1,river,Hirose,W8202010048,21,Day,4.016 ,g,0.2377 ,m2 g-1,32.3 ,É m,16
10.34355/CRiED.U.Tsukuba.00020,503,2013,12,25,12,0,JST,2013.98242,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"4,893 ",54 ,Bq kg-1,134Cs,=,"2,111 ",44 ,Bq kg-1,river,Hirose,W8202010048,34,Day,35.357 ,g,0.2121 ,m2 g-1,33.1 ,É m,16
10.34355/CRiED.U.Tsukuba.00020,504,2014,1,15,12,0,JST,2014.038356,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"1,514 ",27 ,Bq kg-1,134Cs,=,577 ,21 ,Bq kg-1,river,Hirose,W8202010048,21,Day,15.772 ,g,0.2122 ,m2 g-1,26.9 ,É m,16
10.34355/CRiED.U.Tsukuba.00020,505,2014,2,25,12,0,JST,2014.149087,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"3,001 ",75 ,Bq kg-1,134Cs,=,"1,034 ",56 ,Bq kg-1,river,Hirose,W8202010048,41,Day,1.301 ,g,0.2223 ,m2 g-1,30.9 ,É m,16
10.34355/CRiED.U.Tsukuba.00020,506,2014,8,7,12,0,JST,2014.599772,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"1,260 ",37 ,Bq kg-1,134Cs,=,426 ,26 ,Bq kg-1,river,Hirose,W8202010048,163,Day,125.863 ,g,0.1701 ,m2 g-1,44.1 ,É m,16
10.34355/CRiED.U.Tsukuba.00020,507,2014,9,10,12,0,JST,2014.691324,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"2,600 ",63 ,Bq kg-1,134Cs,=,978 ,45 ,Bq kg-1,river,Hirose,W8202010048,34,Day,230.681 ,g,0.1668 ,m2 g-1,39.3 ,É m,16
10.34355/CRiED.U.Tsukuba.00020,508,2014,10,21,12,0,JST,2014.804795,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"1,327 ",29 ,Bq kg-1,134Cs,=,480 ,22 ,Bq kg-1,river,Hirose,W8202010048,41,Day,58.876 ,g,0.2046 ,m2 g-1,31.6 ,É m,16
10.34355/CRiED.U.Tsukuba.00020,509,2014,12,4,12,0,JST,2014.924886,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"3,576 ",97 ,Bq kg-1,134Cs,=,"1,070 ",66 ,Bq kg-1,river,Hirose,W8202010048,44,Day,13.250 ,g,0.2050 ,m2 g-1,30.0 ,É m,16
10.34355/CRiED.U.Tsukuba.00020,510,2015,1,15,12,0,JST,2015.038356,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"4,491 ",84 ,Bq kg-1,134Cs,=,"1,369 ",55 ,Bq kg-1,river,Hirose,W8202010048,42,Day,3.429 ,g,0.2321 ,m2 g-1,32.5 ,É m,16
10.34355/CRiED.U.Tsukuba.00020,511,2012,12,7,12,0,JST,2012.933105,N,1,37,55,18,37.92166667,E,1,140,45,44,140.7622222,1,16.6,m,Suspended Matter,137Cs,=,"5,300 ",231 ,Bq kg-1,134Cs,=,"2,636 ",194 ,Bq kg-1,river,Abukuma,W8202010001,53,Day,3.059 ,g,0.5259 ,m2 g-1,26.6 ,É m,17
10.34355/CRiED.U.Tsukuba.00020,512,2012,12,17,12,0,JST,2012.960502,N,1,37,55,18,37.92166667,E,1,140,45,44,140.7622222,1,16.6,m,Suspended Matter,137Cs,=,"4,909 ",142 ,Bq kg-1,134Cs,=,"2,551 ",129 ,Bq kg-1,river,Abukuma,W8202010001,10,Day,0.599 ,g,0.3799 ,m2 g-1,18.5 ,É m,17
10.34355/CRiED.U.Tsukuba.00020,513,2013,1,9,12,0,JST,2013.021918,N,1,37,55,18,37.92166667,E,1,140,45,44,140.7622222,1,16.6,m,Suspended Matter,137Cs,=,"3,227 ",156 ,Bq kg-1,134Cs,=,"1,607 ",144 ,Bq kg-1,river,Abukuma,W8202010001,23,Day,0.830 ,g,0.4796 ,m2 g-1,33.0 ,É m,17
10.34355/CRiED.U.Tsukuba.00020,514,2013,1,21,12,0,JST,2013.054795,N,1,37,55,18,37.92166667,E,1,140,45,44,140.7622222,1,16.6,m,Suspended Matter,137Cs,=,"2,658 ",50 ,Bq kg-1,134Cs,=,"1,448 ",46 ,Bq kg-1,river,Abukuma,W8202010001,12,Day,0.916 ,g,0.2840 ,m2 g-1,36.7 ,É m,17
10.34355/CRiED.U.Tsukuba.00020,515,2013,2,25,12,0,JST,2013.149087,N,1,37,55,18,37.92166667,E,1,140,45,44,140.7622222,1,16.6,m,Suspended Matter,137Cs,=,"4,165 ",107 ,Bq kg-1,134Cs,=,"2,071 ",94 ,Bq kg-1,river,Abukuma,W8202010001,35,Day,0.982 ,g,0.2908 ,m2 g-1,55.2 ,É m,17
10.34355/CRiED.U.Tsukuba.00020,516,2013,4,17,12,0,JST,2013.293836,N,1,37,55,18,37.92166667,E,1,140,45,44,140.7622222,1,16.6,m,Suspended Matter,137Cs,=,"4,425 ",133 ,Bq kg-1,134Cs,=,"2,069 ",106 ,Bq kg-1,river,Abukuma,W8202010001,51,Day,2.891 ,g,0.3067 ,m2 g-1,29.5 ,É m,17
10.34355/CRiED.U.Tsukuba.00020,517,2013,5,20,12,0,JST,2013.385388,N,1,37,55,18,37.92166667,E,1,140,45,44,140.7622222,1,16.6,m,Suspended Matter,137Cs,=,"3,114 ",107 ,Bq kg-1,134Cs,=,"1,584 ",100 ,Bq kg-1,river,Abukuma,W8202010001,33,Day,0.512 ,g,0.2540 ,m2 g-1,23.6 ,É m,17
10.34355/CRiED.U.Tsukuba.00020,518,2013,6,17,12,0,JST,2013.460502,N,1,37,55,18,37.92166667,E,1,140,45,44,140.7622222,1,16.6,m,Suspended Matter,137Cs,=,"2,544 ",114 ,Bq kg-1,134Cs,=,"1,164 ",98 ,Bq kg-1,river,Abukuma,W8202010001,28,Day,1.431 ,g,0.2212 ,m2 g-1,39.0 ,É m,17
10.34355/CRiED.U.Tsukuba.00020,519,2013,9,12,12,0,JST,2013.696804,N,1,37,55,18,37.92166667,E,1,140,45,44,140.7622222,1,16.6,m,Suspended Matter,137Cs,=,"4,108 ",90 ,Bq kg-1,134Cs,=,"1,895 ",75 ,Bq kg-1,river,Abukuma,W8202010001,87,Day,42.222 ,g,0.3000 ,m2 g-1,23.7 ,É m,17
10.34355/CRiED.U.Tsukuba.00020,520,2013,9,25,12,0,JST,2013.73242,N,1,37,55,18,37.92166667,E,1,140,45,44,140.7622222,1,16.6,m,Suspended Matter,137Cs,=,"1,359 ",35 ,Bq kg-1,134Cs,=,658 ,30 ,Bq kg-1,river,Abukuma,W8202010001,13,Day,36.033 ,g,0.2623 ,m2 g-1,27.3 ,É m,17
10.34355/CRiED.U.Tsukuba.00020,521,2013,11,19,12,0,JST,2013.882648,N,1,37,55,18,37.92166667,E,1,140,45,44,140.7622222,1,16.6,m,Suspended Matter,137Cs,=,"1,258 ",35 ,Bq kg-1,134Cs,=,518 ,27 ,Bq kg-1,river,Abukuma,W8202010001,55,Day,10.798 ,g,0.3470 ,m2 g-1,20.7 ,É m,17
10.34355/CRiED.U.Tsukuba.00020,522,2013,12,24,12,0,JST,2013.97968,N,1,37,55,18,37.92166667,E,1,140,45,44,140.7622222,1,16.6,m,Suspended Matter,137Cs,=,883 ,24 ,Bq kg-1,134Cs,=,401 ,22 ,Bq kg-1,river,Abukuma,W8202010001,35,Day,0.928 ,g,0.1703 ,m2 g-1,38.1 ,É m,17
10.34355/CRiED.U.Tsukuba.00020,523,2014,1,16,12,0,JST,2014.041096,N,1,37,55,18,37.92166667,E,1,140,45,44,140.7622222,1,16.6,m,Suspended Matter,137Cs,=,951 ,23 ,Bq kg-1,134Cs,=,426 ,22 ,Bq kg-1,river,Abukuma,W8202010001,23,Day,0.155 ,g,0.2201 ,m2 g-1,32.6 ,É m,17
10.34355/CRiED.U.Tsukuba.00020,524,2014,2,25,12,0,JST,2014.149087,N,1,37,55,18,37.92166667,E,1,140,45,44,140.7622222,1,16.6,m,Suspended Matter,137Cs,=,"2,960 ",79 ,Bq kg-1,134Cs,=,"1,034 ",58 ,Bq kg-1,river,Abukuma,W8202010001,40,Day,2.084 ,g,0.2671 ,m2 g-1,31.2 ,É m,17
10.34355/CRiED.U.Tsukuba.00020,525,2014,8,4,12,0,JST,2014.591553,N,1,37,55,18,37.92166667,E,1,140,45,44,140.7622222,1,16.6,m,Suspended Matter,137Cs,=,"2,055 ",65 ,Bq kg-1,134Cs,=,695 ,45 ,Bq kg-1,river,Abukuma,W8202010001,160,Day,30.382 ,g,0.2425 ,m2 g-1,30.3 ,É m,17
10.34355/CRiED.U.Tsukuba.00020,526,2014,10,20,12,0,JST,2014.802055,N,1,37,55,18,37.92166667,E,1,140,45,44,140.7622222,1,16.6,m,Suspended Matter,137Cs,=,"2,025 ",58 ,Bq kg-1,134Cs,=,707 ,43 ,Bq kg-1,river,Abukuma,W8202010001,77,Day,23.666 ,g,0.3239 ,m2 g-1,21.6 ,É m,17
10.34355/CRiED.U.Tsukuba.00020,527,2014,12,3,12,0,JST,2014.922146,N,1,37,55,18,37.92166667,E,1,140,45,44,140.7622222,1,16.6,m,Suspended Matter,137Cs,=,"1,431 ",18 ,Bq kg-1,134Cs,=,420 ,13 ,Bq kg-1,river,Abukuma,W8202010001,44,Day,0.754 ,g,0.2427 ,m2 g-1,27.8 ,É m,17
10.34355/CRiED.U.Tsukuba.00020,528,2015,1,13,12,0,JST,2015.032877,N,1,37,55,18,37.92166667,E,1,140,45,44,140.7622222,1,16.6,m,Suspended Matter,137Cs,=,"5,635 ",190 ,Bq kg-1,134Cs,=,"1,499 ",130 ,Bq kg-1,river,Abukuma,W8202010001,41,Day,0.462 ,g,0.2052 ,m2 g-1,31.1 ,É m,17
10.34355/CRiED.U.Tsukuba.00020,529,2012,12,7,12,0,JST,2012.933105,N,1,37,48,40,37.81111111,E,1,140,29,45,140.4958333,1,54.3,m,Suspended Matter,137Cs,=,"5,004 ",262 ,Bq kg-1,134Cs,=,"2,786 ",238 ,Bq kg-1,river,Surigami,W8202010083,63,Day,1.113 ,g,0.2895 ,m2 g-1,22.2 ,É m,19
10.34355/CRiED.U.Tsukuba.00020,530,2012,12,17,12,0,JST,2012.960502,N,1,37,48,40,37.81111111,E,1,140,29,45,140.4958333,1,54.3,m,Suspended Matter,137Cs,=,"4,024 ",139 ,Bq kg-1,134Cs,=,"2,213 ",128 ,Bq kg-1,river,Surigami,W8202010083,10,Day,0.321 ,g,0.2570 ,m2 g-1,24.7 ,É m,19
10.34355/CRiED.U.Tsukuba.00020,531,2013,1,9,12,0,JST,2013.021918,N,1,37,48,40,37.81111111,E,1,140,29,45,140.4958333,1,54.3,m,Suspended Matter,137Cs,=,"3,180 ",131 ,Bq kg-1,134Cs,=,"1,913 ",136 ,Bq kg-1,river,Surigami,W8202010083,23,Day,0.142 ,g,0.4122 ,m2 g-1,21.0 ,É m,19
10.34355/CRiED.U.Tsukuba.00020,532,2013,1,21,12,0,JST,2013.054795,N,1,37,48,40,37.81111111,E,1,140,29,45,140.4958333,1,54.3,m,Suspended Matter,137Cs,=,"2,998 ",107 ,Bq kg-1,134Cs,=,"1,571 ",108 ,Bq kg-1,river,Surigami,W8202010083,12,Day,0.057 ,g,0.1766 ,m2 g-1,30.6 ,É m,19
10.34355/CRiED.U.Tsukuba.00020,533,2013,2,25,12,0,JST,2013.149087,N,1,37,48,40,37.81111111,E,1,140,29,45,140.4958333,1,54.3,m,Suspended Matter,137Cs,=,"3,809 ",83 ,Bq kg-1,134Cs,=,"2,155 ",89 ,Bq kg-1,river,Surigami,W8202010083,35,Day,0.075 ,g,0.1801 ,m2 g-1,28.2 ,É m,19
10.34355/CRiED.U.Tsukuba.00020,534,2013,4,17,12,0,JST,2013.293836,N,1,37,48,40,37.81111111,E,1,140,29,45,140.4958333,1,54.3,m,Suspended Matter,137Cs,=,"3,501 ",113 ,Bq kg-1,134Cs,=,"1,873 ",99 ,Bq kg-1,river,Surigami,W8202010083,51,Day,1.397 ,g,0.2723 ,m2 g-1,21.5 ,É m,19
10.34355/CRiED.U.Tsukuba.00020,535,2013,5,20,12,0,JST,2013.385388,N,1,37,48,40,37.81111111,E,1,140,29,45,140.4958333,1,54.3,m,Suspended Matter,137Cs,=,"3,335 ",87 ,Bq kg-1,134Cs,=,"1,773 ",79 ,Bq kg-1,river,Surigami,W8202010083,33,Day,1.031 ,g,0.3570 ,m2 g-1,19.1 ,É m,19
10.34355/CRiED.U.Tsukuba.00020,536,2013,6,17,12,0,JST,2013.460502,N,1,37,48,40,37.81111111,E,1,140,29,45,140.4958333,1,54.3,m,Suspended Matter,137Cs,=,"2,536 ",81 ,Bq kg-1,134Cs,=,"1,210 ",77 ,Bq kg-1,river,Surigami,W8202010083,28,Day,0.307 ,g,0.2296 ,m2 g-1,28.4 ,É m,19
10.34355/CRiED.U.Tsukuba.00020,537,2013,7,26,12,0,JST,2013.568493,N,1,37,48,40,37.81111111,E,1,140,29,45,140.4958333,1,54.3,m,Suspended Matter,137Cs,=,"2,670 ",84 ,Bq kg-1,134Cs,=,"1,281 ",68 ,Bq kg-1,river,Surigami,W8202010083,39,Day,8.698 ,g,0.3110 ,m2 g-1,20.7 ,É m,19
